Week,Index,SearchWord,Category
2020-02-23,43,Rome,All
2020-03-01,39,Rome,All
2020-03-08,36,Rome,All
2020-03-15,26,Rome,All
2020-03-22,28,Rome,All
2020-03-29,27,Rome,All
2020-04-05,28,Rome,All
2020-04-12,27,Rome,All
2020-04-19,27,Rome,All
2020-04-26,26,Rome,All
2020-05-03,26,Rome,All
2020-05-10,26,Rome,All
2020-05-17,26,Rome,All
2020-05-24,24,Rome,All
2020-05-31,24,Rome,All
2020-06-07,25,Rome,All
2020-06-14,24,Rome,All
2020-06-21,24,Rome,All
2020-06-28,23,Rome,All
2020-07-05,23,Rome,All
2020-07-12,23,Rome,All
2020-07-19,23,Rome,All
2020-07-26,24,Rome,All
2020-08-02,24,Rome,All
2020-08-09,24,Rome,All
2020-08-16,23,Rome,All
2020-08-23,24,Rome,All
2020-08-30,27,Rome,All
2020-09-06,27,Rome,All
2020-09-13,55,Rome,All
2020-09-20,40,Rome,All
2020-09-27,27,Rome,All
2020-10-04,25,Rome,All
2020-10-11,23,Rome,All
2020-10-18,22,Rome,All
2020-10-25,23,Rome,All
2020-11-01,22,Rome,All
2020-11-08,23,Rome,All
2020-11-15,21,Rome,All
2020-11-22,19,Rome,All
2020-11-29,21,Rome,All
2020-12-06,21,Rome,All
2020-12-13,21,Rome,All
2020-12-20,20,Rome,All
2020-12-27,21,Rome,All
2021-01-03,23,Rome,All
2021-01-10,23,Rome,All
2021-01-17,22,Rome,All
2021-01-24,21,Rome,All
2021-01-31,21,Rome,All
2021-02-07,22,Rome,All
2021-02-14,23,Rome,All
2021-02-21,23,Rome,All
2021-02-28,23,Rome,All
2021-03-07,23,Rome,All
2021-03-14,22,Rome,All
2021-03-21,23,Rome,All
2021-03-28,22,Rome,All
2021-04-04,23,Rome,All
2021-04-11,23,Rome,All
2021-04-18,23,Rome,All
2021-04-25,25,Rome,All
2021-05-02,26,Rome,All
2021-05-09,75,Rome,All
2021-05-16,37,Rome,All
2021-05-23,23,Rome,All
2021-05-30,24,Rome,All
2021-06-06,25,Rome,All
2021-06-13,23,Rome,All
2021-06-20,24,Rome,All
2021-06-27,29,Rome,All
2021-07-04,27,Rome,All
2021-07-11,33,Rome,All
2021-07-18,27,Rome,All
2021-07-25,27,Rome,All
2021-08-01,28,Rome,All
2021-08-08,27,Rome,All
2021-08-15,28,Rome,All
2021-08-22,27,Rome,All
2021-08-29,26,Rome,All
2021-09-05,28,Rome,All
2021-09-12,29,Rome,All
2021-09-19,31,Rome,All
2021-09-26,29,Rome,All
2021-10-03,32,Rome,All
2021-10-10,32,Rome,All
2021-10-17,31,Rome,All
2021-10-24,32,Rome,All
2021-10-31,33,Rome,All
2021-11-07,30,Rome,All
2021-11-14,28,Rome,All
2021-11-21,27,Rome,All
2021-11-28,26,Rome,All
2021-12-05,26,Rome,All
2021-12-12,25,Rome,All
2021-12-19,25,Rome,All
2021-12-26,26,Rome,All
2022-01-02,28,Rome,All
2022-01-09,30,Rome,All
2022-01-16,29,Rome,All
2022-01-23,30,Rome,All
2022-01-30,32,Rome,All
2022-02-06,34,Rome,All
2022-02-13,34,Rome,All
2022-02-20,34,Rome,All
2022-02-27,34,Rome,All
2022-03-06,34,Rome,All
2022-03-13,35,Rome,All
2022-03-20,37,Rome,All
2022-03-27,39,Rome,All
2022-04-03,39,Rome,All
2022-04-10,40,Rome,All
2022-04-17,42,Rome,All
2022-04-24,43,Rome,All
2022-05-01,45,Rome,All
2022-05-08,80,Rome,All
2022-05-15,46,Rome,All
2022-05-22,41,Rome,All
2022-05-29,37,Rome,All
2022-06-05,39,Rome,All
2022-06-12,38,Rome,All
2022-06-19,38,Rome,All
2022-06-26,39,Rome,All
2022-07-03,37,Rome,All
2022-07-10,37,Rome,All
2022-07-17,39,Rome,All
2022-07-24,37,Rome,All
2022-07-31,35,Rome,All
2022-08-07,37,Rome,All
2022-08-14,37,Rome,All
2022-08-21,36,Rome,All
2022-08-28,38,Rome,All
2022-09-04,38,Rome,All
2022-09-11,37,Rome,All
2022-09-18,40,Rome,All
2022-09-25,37,Rome,All
2022-10-02,37,Rome,All
2022-10-09,37,Rome,All
2022-10-16,36,Rome,All
2022-10-23,36,Rome,All
2022-10-30,35,Rome,All
2022-11-06,33,Rome,All
2022-11-13,33,Rome,All
2022-11-20,29,Rome,All
2022-11-27,30,Rome,All
2022-12-04,28,Rome,All
2022-12-11,30,Rome,All
2022-12-18,29,Rome,All
2022-12-25,32,Rome,All
2023-01-01,39,Rome,All
2023-01-08,35,Rome,All
2023-01-15,37,Rome,All
2023-01-22,39,Rome,All
2023-01-29,38,Rome,All
2018-02-04,15,Italy,All
2018-02-11,14,Italy,All
2018-02-18,14,Italy,All
2018-02-25,14,Italy,All
2018-03-04,16,Italy,All
2018-03-11,15,Italy,All
2018-03-18,15,Italy,All
2018-03-25,17,Italy,All
2018-04-01,15,Italy,All
2018-04-08,14,Italy,All
2018-04-15,14,Italy,All
2018-04-22,15,Italy,All
2018-04-29,14,Italy,All
2018-05-06,15,Italy,All
2018-05-13,15,Italy,All
2018-05-20,16,Italy,All
2018-05-27,19,Italy,All
2018-06-03,16,Italy,All
2018-06-10,16,Italy,All
2018-06-17,16,Italy,All
2018-06-24,15,Italy,All
2018-07-01,14,Italy,All
2018-07-08,15,Italy,All
2018-07-15,15,Italy,All
2018-07-22,15,Italy,All
2018-07-29,15,Italy,All
2018-08-05,14,Italy,All
2018-08-12,19,Italy,All
2018-08-19,14,Italy,All
2018-08-26,14,Italy,All
2018-09-02,15,Italy,All
2018-09-09,15,Italy,All
2018-09-16,14,Italy,All
2018-09-23,14,Italy,All
2018-09-30,14,Italy,All
2018-10-07,14,Italy,All
2018-10-14,14,Italy,All
2018-10-21,12,Italy,All
2018-10-28,13,Italy,All
2018-11-04,12,Italy,All
2018-11-11,12,Italy,All
2018-11-18,12,Italy,All
2018-11-25,12,Italy,All
2018-12-02,12,Italy,All
2018-12-09,11,Italy,All
2018-12-16,11,Italy,All
2018-12-23,12,Italy,All
2018-12-30,13,Italy,All
2019-01-06,13,Italy,All
2019-01-13,13,Italy,All
2019-01-20,13,Italy,All
2019-01-27,14,Italy,All
2019-02-03,14,Italy,All
2019-02-10,13,Italy,All
2019-02-17,14,Italy,All
2019-02-24,14,Italy,All
2019-03-03,15,Italy,All
2019-03-10,15,Italy,All
2019-03-17,15,Italy,All
2019-03-24,14,Italy,All
2019-03-31,14,Italy,All
2019-04-07,14,Italy,All
2019-04-14,14,Italy,All
2019-04-21,14,Italy,All
2019-04-28,14,Italy,All
2019-05-05,14,Italy,All
2019-05-12,15,Italy,All
2019-05-19,19,Italy,All
2019-05-26,16,Italy,All
2019-06-02,15,Italy,All
2019-06-09,17,Italy,All
2019-06-16,17,Italy,All
2019-06-23,16,Italy,All
2019-06-30,15,Italy,All
2019-07-07,16,Italy,All
2019-07-14,14,Italy,All
2019-07-21,14,Italy,All
2019-07-28,14,Italy,All
2019-08-04,14,Italy,All
2019-08-11,14,Italy,All
2019-08-18,14,Italy,All
2019-08-25,14,Italy,All
2019-09-01,16,Italy,All
2019-09-08,15,Italy,All
2019-09-15,15,Italy,All
2019-09-22,15,Italy,All
2019-09-29,14,Italy,All
2019-10-06,15,Italy,All
2019-10-13,14,Italy,All
2019-10-20,13,Italy,All
2019-10-27,12,Italy,All
2019-11-03,12,Italy,All
2019-11-10,13,Italy,All
2019-11-17,12,Italy,All
2019-11-24,11,Italy,All
2019-12-01,11,Italy,All
2019-12-08,11,Italy,All
2019-12-15,11,Italy,All
2019-12-22,12,Italy,All
2019-12-29,13,Italy,All
2020-01-05,13,Italy,All
2020-01-12,14,Italy,All
2020-01-19,13,Italy,All
2020-01-26,15,Italy,All
2020-02-02,14,Italy,All
2020-02-09,14,Italy,All
2020-02-16,15,Italy,All
2020-02-23,36,Italy,All
2020-03-01,28,Italy,All
2020-03-08,63,Italy,All
2020-03-15,90,Italy,All
2020-03-22,100,Italy,All
2020-03-29,49,Italy,All
2020-04-05,32,Italy,All
2020-04-12,24,Italy,All
2020-04-19,18,Italy,All
2020-04-26,18,Italy,All
2020-05-03,17,Italy,All
2020-05-10,14,Italy,All
2020-05-17,13,Italy,All
2020-05-24,14,Italy,All
2020-05-31,12,Italy,All
2020-06-07,13,Italy,All
2020-06-14,12,Italy,All
2020-06-21,12,Italy,All
2020-06-28,13,Italy,All
2020-07-05,13,Italy,All
2020-07-12,13,Italy,All
2020-07-19,14,Italy,All
2020-07-26,14,Italy,All
2020-08-02,13,Italy,All
2020-08-09,13,Italy,All
2020-08-16,13,Italy,All
2020-08-23,13,Italy,All
2020-08-30,13,Italy,All
2020-09-06,14,Italy,All
2020-09-13,12,Italy,All
2020-09-20,12,Italy,All
2020-09-27,11,Italy,All
2020-10-04,12,Italy,All
2020-10-11,12,Italy,All
2020-10-18,11,Italy,All
2020-10-25,12,Italy,All
2020-11-01,9,Italy,All
2020-11-08,9,Italy,All
2020-11-15,10,Italy,All
2020-11-22,9,Italy,All
2020-11-29,9,Italy,All
2020-12-06,9,Italy,All
2020-12-13,9,Italy,All
2020-12-20,9,Italy,All
2020-12-27,9,Italy,All
2021-01-03,11,Italy,All
2021-01-10,13,Italy,All
2021-01-17,10,Italy,All
2021-01-24,10,Italy,All
2021-01-31,10,Italy,All
2021-02-07,10,Italy,All
2021-02-14,10,Italy,All
2021-02-21,11,Italy,All
2021-02-28,10,Italy,All
2021-03-07,11,Italy,All
2021-03-14,12,Italy,All
2021-03-21,11,Italy,All
2021-03-28,10,Italy,All
2021-04-04,10,Italy,All
2021-04-11,10,Italy,All
2021-04-18,10,Italy,All
2021-04-25,10,Italy,All
2021-05-02,10,Italy,All
2021-05-09,11,Italy,All
2021-05-16,12,Italy,All
2021-05-23,15,Italy,All
2021-05-30,12,Italy,All
2021-06-06,20,Italy,All
2021-06-13,17,Italy,All
2021-06-20,23,Italy,All
2021-06-27,27,Italy,All
2021-07-04,45,Italy,All
2021-07-11,74,Italy,All
2021-07-18,14,Italy,All
2021-07-25,14,Italy,All
2021-08-01,14,Italy,All
2021-08-08,13,Italy,All
2021-08-15,12,Italy,All
2021-08-22,13,Italy,All
2021-08-29,13,Italy,All
2021-09-05,15,Italy,All
2021-09-12,13,Italy,All
2021-09-19,13,Italy,All
2021-09-26,12,Italy,All
2021-10-03,16,Italy,All
2021-10-10,14,Italy,All
2021-10-17,12,Italy,All
2021-10-24,12,Italy,All
2021-10-31,12,Italy,All
2021-11-07,12,Italy,All
2021-11-14,13,Italy,All
2021-11-21,12,Italy,All
2021-11-28,12,Italy,All
2021-12-05,11,Italy,All
2021-12-12,11,Italy,All
2021-12-19,11,Italy,All
2021-12-26,12,Italy,All
2022-01-02,13,Italy,All
2022-01-09,12,Italy,All
2022-01-16,12,Italy,All
2022-01-23,12,Italy,All
2022-01-30,14,Italy,All
2022-02-06,15,Italy,All
2022-02-13,16,Italy,All
2022-02-20,14,Italy,All
2022-02-27,15,Italy,All
2022-03-06,14,Italy,All
2022-03-13,15,Italy,All
2022-03-20,21,Italy,All
2022-03-27,17,Italy,All
2022-04-03,14,Italy,All
2022-04-10,15,Italy,All
2022-04-17,16,Italy,All
2022-04-24,16,Italy,All
2022-05-01,16,Italy,All
2022-05-08,16,Italy,All
2022-05-15,16,Italy,All
2022-05-22,16,Italy,All
2022-05-29,32,Italy,All
2022-06-05,22,Italy,All
2022-06-12,19,Italy,All
2022-06-19,16,Italy,All
2022-06-26,16,Italy,All
2022-07-03,16,Italy,All
2022-07-10,16,Italy,All
2022-07-17,16,Italy,All
2022-07-24,16,Italy,All
2022-07-31,15,Italy,All
2022-08-07,15,Italy,All
2022-08-14,15,Italy,All
2022-08-21,15,Italy,All
2022-08-28,14,Italy,All
2022-09-04,15,Italy,All
2022-09-11,15,Italy,All
2022-09-18,18,Italy,All
2022-09-25,19,Italy,All
2022-10-02,14,Italy,All
2022-10-09,14,Italy,All
2022-10-16,13,Italy,All
2022-10-23,12,Italy,All
2022-10-30,13,Italy,All
2022-11-06,13,Italy,All
2022-11-13,14,Italy,All
2022-11-20,14,Italy,All
2022-11-27,13,Italy,All
2022-12-04,12,Italy,All
2022-12-11,12,Italy,All
2022-12-18,12,Italy,All
2022-12-25,14,Italy,All
2023-01-01,14,Italy,All
2023-01-08,14,Italy,All
2023-01-15,14,Italy,All
2023-01-22,14,Italy,All
2023-01-29,15,Italy,All
2018-02-04,48,Tenerife,All
2018-02-11,45,Tenerife,All
2018-02-18,45,Tenerife,All
2018-02-25,50,Tenerife,All
2018-03-04,42,Tenerife,All
2018-03-11,42,Tenerife,All
2018-03-18,43,Tenerife,All
2018-03-25,42,Tenerife,All
2018-04-01,42,Tenerife,All
2018-04-08,41,Tenerife,All
2018-04-15,43,Tenerife,All
2018-04-22,39,Tenerife,All
2018-04-29,41,Tenerife,All
2018-05-06,39,Tenerife,All
2018-05-13,40,Tenerife,All
2018-05-20,39,Tenerife,All
2018-05-27,39,Tenerife,All
2018-06-03,36,Tenerife,All
2018-06-10,41,Tenerife,All
2018-06-17,38,Tenerife,All
2018-06-24,38,Tenerife,All
2018-07-01,39,Tenerife,All
2018-07-08,40,Tenerife,All
2018-07-15,43,Tenerife,All
2018-07-22,44,Tenerife,All
2018-07-29,44,Tenerife,All
2018-08-05,44,Tenerife,All
2018-08-12,44,Tenerife,All
2018-08-19,42,Tenerife,All
2018-08-26,41,Tenerife,All
2018-09-02,42,Tenerife,All
2018-09-09,42,Tenerife,All
2018-09-16,43,Tenerife,All
2018-09-23,42,Tenerife,All
2018-09-30,40,Tenerife,All
2018-10-07,42,Tenerife,All
2018-10-14,39,Tenerife,All
2018-10-21,42,Tenerife,All
2018-10-28,41,Tenerife,All
2018-11-04,41,Tenerife,All
2018-11-11,42,Tenerife,All
2018-11-18,56,Tenerife,All
2018-11-25,39,Tenerife,All
2018-12-02,38,Tenerife,All
2018-12-09,34,Tenerife,All
2018-12-16,39,Tenerife,All
2018-12-23,44,Tenerife,All
2018-12-30,52,Tenerife,All
2019-01-06,52,Tenerife,All
2019-01-13,51,Tenerife,All
2019-01-20,51,Tenerife,All
2019-01-27,48,Tenerife,All
2019-02-03,44,Tenerife,All
2019-02-10,48,Tenerife,All
2019-02-17,46,Tenerife,All
2019-02-24,44,Tenerife,All
2019-03-03,43,Tenerife,All
2019-03-10,42,Tenerife,All
2019-03-17,44,Tenerife,All
2019-03-24,42,Tenerife,All
2019-03-31,42,Tenerife,All
2019-04-07,41,Tenerife,All
2019-04-14,39,Tenerife,All
2019-04-21,42,Tenerife,All
2019-04-28,41,Tenerife,All
2019-05-05,39,Tenerife,All
2019-05-12,38,Tenerife,All
2019-05-19,38,Tenerife,All
2019-05-26,40,Tenerife,All
2019-06-02,44,Tenerife,All
2019-06-09,43,Tenerife,All
2019-06-16,41,Tenerife,All
2019-06-23,41,Tenerife,All
2019-06-30,44,Tenerife,All
2019-07-07,42,Tenerife,All
2019-07-14,42,Tenerife,All
2019-07-21,45,Tenerife,All
2019-07-28,45,Tenerife,All
2019-08-04,45,Tenerife,All
2019-08-11,46,Tenerife,All
2019-08-18,44,Tenerife,All
2019-08-25,43,Tenerife,All
2019-09-01,45,Tenerife,All
2019-09-08,41,Tenerife,All
2019-09-15,42,Tenerife,All
2019-09-22,43,Tenerife,All
2019-09-29,48,Tenerife,All
2019-10-06,44,Tenerife,All
2019-10-13,43,Tenerife,All
2019-10-20,43,Tenerife,All
2019-10-27,41,Tenerife,All
2019-11-03,42,Tenerife,All
2019-11-10,40,Tenerife,All
2019-11-17,43,Tenerife,All
2019-11-24,40,Tenerife,All
2019-12-01,40,Tenerife,All
2019-12-08,37,Tenerife,All
2019-12-15,41,Tenerife,All
2019-12-22,44,Tenerife,All
2019-12-29,54,Tenerife,All
2020-01-05,52,Tenerife,All
2020-01-12,51,Tenerife,All
2020-01-19,55,Tenerife,All
2020-01-26,52,Tenerife,All
2020-02-02,49,Tenerife,All
2020-02-09,44,Tenerife,All
2020-02-16,49,Tenerife,All
2020-02-23,82,Tenerife,All
2020-03-01,45,Tenerife,All
2020-03-08,45,Tenerife,All
2020-03-15,29,Tenerife,All
2020-03-22,19,Tenerife,All
2020-03-29,17,Tenerife,All
2020-04-05,18,Tenerife,All
2020-04-12,19,Tenerife,All
2020-04-19,19,Tenerife,All
2020-04-26,19,Tenerife,All
2020-05-03,21,Tenerife,All
2020-05-10,22,Tenerife,All
2020-05-17,23,Tenerife,All
2020-05-24,28,Tenerife,All
2020-05-31,25,Tenerife,All
2020-06-07,27,Tenerife,All
2020-06-14,29,Tenerife,All
2020-06-21,31,Tenerife,All
2020-06-28,33,Tenerife,All
2020-07-05,33,Tenerife,All
2020-07-12,35,Tenerife,All
2020-07-19,35,Tenerife,All
2020-07-26,30,Tenerife,All
2020-08-02,30,Tenerife,All
2020-08-09,31,Tenerife,All
2020-08-16,28,Tenerife,All
2020-08-23,31,Tenerife,All
2020-08-30,30,Tenerife,All
2020-09-06,31,Tenerife,All
2020-09-13,27,Tenerife,All
2020-09-20,26,Tenerife,All
2020-09-27,28,Tenerife,All
2020-10-04,30,Tenerife,All
2020-10-11,26,Tenerife,All
2020-10-18,30,Tenerife,All
2020-10-25,33,Tenerife,All
2020-11-01,25,Tenerife,All
2020-11-08,29,Tenerife,All
2020-11-15,29,Tenerife,All
2020-11-22,31,Tenerife,All
2020-11-29,30,Tenerife,All
2020-12-06,33,Tenerife,All
2020-12-13,35,Tenerife,All
2020-12-20,28,Tenerife,All
2020-12-27,28,Tenerife,All
2021-01-03,29,Tenerife,All
2021-01-10,27,Tenerife,All
2021-01-17,25,Tenerife,All
2021-01-24,25,Tenerife,All
2021-01-31,26,Tenerife,All
2021-02-07,28,Tenerife,All
2021-02-14,27,Tenerife,All
2021-02-21,27,Tenerife,All
2021-02-28,26,Tenerife,All
2021-03-07,26,Tenerife,All
2021-03-14,29,Tenerife,All
2021-03-21,27,Tenerife,All
2021-03-28,28,Tenerife,All
2021-04-04,28,Tenerife,All
2021-04-11,28,Tenerife,All
2021-04-18,28,Tenerife,All
2021-04-25,36,Tenerife,All
2021-05-02,43,Tenerife,All
2021-05-09,35,Tenerife,All
2021-05-16,41,Tenerife,All
2021-05-23,40,Tenerife,All
2021-05-30,41,Tenerife,All
2021-06-06,100,Tenerife,All
2021-06-13,62,Tenerife,All
2021-06-20,46,Tenerife,All
2021-06-27,39,Tenerife,All
2021-07-04,38,Tenerife,All
2021-07-11,36,Tenerife,All
2021-07-18,39,Tenerife,All
2021-07-25,37,Tenerife,All
2021-08-01,38,Tenerife,All
2021-08-08,39,Tenerife,All
2021-08-15,39,Tenerife,All
2021-08-22,37,Tenerife,All
2021-08-29,37,Tenerife,All
2021-09-05,38,Tenerife,All
2021-09-12,40,Tenerife,All
2021-09-19,46,Tenerife,All
2021-09-26,37,Tenerife,All
2021-10-03,41,Tenerife,All
2021-10-10,43,Tenerife,All
2021-10-17,43,Tenerife,All
2021-10-24,38,Tenerife,All
2021-10-31,42,Tenerife,All
2021-11-07,41,Tenerife,All
2021-11-14,39,Tenerife,All
2021-11-21,37,Tenerife,All
2021-11-28,33,Tenerife,All
2021-12-05,34,Tenerife,All
2021-12-12,33,Tenerife,All
2021-12-19,29,Tenerife,All
2021-12-26,35,Tenerife,All
2022-01-02,50,Tenerife,All
2022-01-09,45,Tenerife,All
2022-01-16,44,Tenerife,All
2022-01-23,45,Tenerife,All
2022-01-30,48,Tenerife,All
2022-02-06,47,Tenerife,All
2022-02-13,46,Tenerife,All
2022-02-20,46,Tenerife,All
2022-02-27,44,Tenerife,All
2022-03-06,40,Tenerife,All
2022-03-13,47,Tenerife,All
2022-03-20,44,Tenerife,All
2022-03-27,47,Tenerife,All
2022-04-03,41,Tenerife,All
2022-04-10,39,Tenerife,All
2022-04-17,44,Tenerife,All
2022-04-24,41,Tenerife,All
2022-05-01,40,Tenerife,All
2022-05-08,40,Tenerife,All
2022-05-15,39,Tenerife,All
2022-05-22,38,Tenerife,All
2022-05-29,51,Tenerife,All
2022-06-05,49,Tenerife,All
2022-06-12,45,Tenerife,All
2022-06-19,53,Tenerife,All
2022-06-26,41,Tenerife,All
2022-07-03,40,Tenerife,All
2022-07-10,40,Tenerife,All
2022-07-17,43,Tenerife,All
2022-07-24,47,Tenerife,All
2022-07-31,43,Tenerife,All
2022-08-07,41,Tenerife,All
2022-08-14,41,Tenerife,All
2022-08-21,42,Tenerife,All
2022-08-28,42,Tenerife,All
2022-09-04,37,Tenerife,All
2022-09-11,39,Tenerife,All
2022-09-18,47,Tenerife,All
2022-09-25,45,Tenerife,All
2022-10-02,37,Tenerife,All
2022-10-09,40,Tenerife,All
2022-10-16,37,Tenerife,All
2022-10-23,38,Tenerife,All
2022-10-30,40,Tenerife,All
2022-11-06,37,Tenerife,All
2022-11-13,40,Tenerife,All
2022-11-20,39,Tenerife,All
2022-11-27,39,Tenerife,All
2022-12-04,37,Tenerife,All
2022-12-11,39,Tenerife,All
2022-12-18,36,Tenerife,All
2022-12-25,47,Tenerife,All
2023-01-01,51,Tenerife,All
2023-01-08,49,Tenerife,All
2023-01-15,49,Tenerife,All
2023-01-22,48,Tenerife,All
2023-01-29,47,Tenerife,All
2018-02-04,77,St Lucia,All
2018-02-11,73,St Lucia,All
2018-02-18,74,St Lucia,All
2018-02-25,71,St Lucia,All
2018-03-04,68,St Lucia,All
2018-03-11,71,St Lucia,All
2018-03-18,74,St Lucia,All
2018-03-25,68,St Lucia,All
2018-04-01,67,St Lucia,All
2018-04-08,62,St Lucia,All
2018-04-15,66,St Lucia,All
2018-04-22,61,St Lucia,All
2018-04-29,59,St Lucia,All
2018-05-06,57,St Lucia,All
2018-05-13,60,St Lucia,All
2018-05-20,60,St Lucia,All
2018-05-27,57,St Lucia,All
2018-06-03,60,St Lucia,All
2018-06-10,71,St Lucia,All
2018-06-17,69,St Lucia,All
2018-06-24,62,St Lucia,All
2018-07-01,64,St Lucia,All
2018-07-08,65,St Lucia,All
2018-07-15,65,St Lucia,All
2018-07-22,63,St Lucia,All
2018-07-29,65,St Lucia,All
2018-08-05,74,St Lucia,All
2018-08-12,74,St Lucia,All
2018-08-19,80,St Lucia,All
2018-08-26,65,St Lucia,All
2018-09-02,66,St Lucia,All
2018-09-09,68,St Lucia,All
2018-09-16,64,St Lucia,All
2018-09-23,67,St Lucia,All
2018-09-30,60,St Lucia,All
2018-10-07,62,St Lucia,All
2018-10-14,62,St Lucia,All
2018-10-21,60,St Lucia,All
2018-10-28,63,St Lucia,All
2018-11-04,69,St Lucia,All
2018-11-11,68,St Lucia,All
2018-11-18,60,St Lucia,All
2018-11-25,64,St Lucia,All
2018-12-02,65,St Lucia,All
2018-12-09,75,St Lucia,All
2018-12-16,65,St Lucia,All
2018-12-23,74,St Lucia,All
2018-12-30,81,St Lucia,All
2019-01-06,92,St Lucia,All
2019-01-13,88,St Lucia,All
2019-01-20,77,St Lucia,All
2019-01-27,78,St Lucia,All
2019-02-03,83,St Lucia,All
2019-02-10,85,St Lucia,All
2019-02-17,78,St Lucia,All
2019-02-24,74,St Lucia,All
2019-03-03,75,St Lucia,All
2019-03-10,71,St Lucia,All
2019-03-17,68,St Lucia,All
2019-03-24,67,St Lucia,All
2019-03-31,64,St Lucia,All
2019-04-07,64,St Lucia,All
2019-04-14,62,St Lucia,All
2019-04-21,66,St Lucia,All
2019-04-28,67,St Lucia,All
2019-05-05,64,St Lucia,All
2019-05-12,65,St Lucia,All
2019-05-19,61,St Lucia,All
2019-05-26,63,St Lucia,All
2019-06-02,66,St Lucia,All
2019-06-09,69,St Lucia,All
2019-06-16,69,St Lucia,All
2019-06-23,67,St Lucia,All
2019-06-30,69,St Lucia,All
2019-07-07,69,St Lucia,All
2019-07-14,70,St Lucia,All
2019-07-21,72,St Lucia,All
2019-07-28,72,St Lucia,All
2019-08-04,69,St Lucia,All
2019-08-11,70,St Lucia,All
2019-08-18,66,St Lucia,All
2019-08-25,70,St Lucia,All
2019-09-01,72,St Lucia,All
2019-09-08,63,St Lucia,All
2019-09-15,68,St Lucia,All
2019-09-22,77,St Lucia,All
2019-09-29,65,St Lucia,All
2019-10-06,62,St Lucia,All
2019-10-13,63,St Lucia,All
2019-10-20,60,St Lucia,All
2019-10-27,64,St Lucia,All
2019-11-03,63,St Lucia,All
2019-11-10,65,St Lucia,All
2019-11-17,68,St Lucia,All
2019-11-24,62,St Lucia,All
2019-12-01,67,St Lucia,All
2019-12-08,82,St Lucia,All
2019-12-15,68,St Lucia,All
2019-12-22,71,St Lucia,All
2019-12-29,85,St Lucia,All
2020-01-05,85,St Lucia,All
2020-01-12,87,St Lucia,All
2020-01-19,77,St Lucia,All
2020-01-26,72,St Lucia,All
2020-02-02,73,St Lucia,All
2020-02-09,80,St Lucia,All
2020-02-16,79,St Lucia,All
2020-02-23,79,St Lucia,All
2020-03-01,72,St Lucia,All
2020-03-08,73,St Lucia,All
2020-03-15,59,St Lucia,All
2020-03-22,45,St Lucia,All
2020-03-29,40,St Lucia,All
2020-04-05,41,St Lucia,All
2020-04-12,40,St Lucia,All
2020-04-19,42,St Lucia,All
2020-04-26,43,St Lucia,All
2020-05-03,45,St Lucia,All
2020-05-10,51,St Lucia,All
2020-05-17,53,St Lucia,All
2020-05-24,45,St Lucia,All
2020-05-31,41,St Lucia,All
2020-06-07,46,St Lucia,All
2020-06-14,46,St Lucia,All
2020-06-21,66,St Lucia,All
2020-06-28,69,St Lucia,All
2020-07-05,54,St Lucia,All
2020-07-12,49,St Lucia,All
2020-07-19,48,St Lucia,All
2020-07-26,46,St Lucia,All
2020-08-02,45,St Lucia,All
2020-08-09,49,St Lucia,All
2020-08-16,55,St Lucia,All
2020-08-23,52,St Lucia,All
2020-08-30,50,St Lucia,All
2020-09-06,54,St Lucia,All
2020-09-13,47,St Lucia,All
2020-09-20,48,St Lucia,All
2020-09-27,50,St Lucia,All
2020-10-04,50,St Lucia,All
2020-10-11,54,St Lucia,All
2020-10-18,55,St Lucia,All
2020-10-25,56,St Lucia,All
2020-11-01,46,St Lucia,All
2020-11-08,48,St Lucia,All
2020-11-15,49,St Lucia,All
2020-11-22,53,St Lucia,All
2020-11-29,51,St Lucia,All
2020-12-06,60,St Lucia,All
2020-12-13,64,St Lucia,All
2020-12-20,53,St Lucia,All
2020-12-27,63,St Lucia,All
2021-01-03,56,St Lucia,All
2021-01-10,56,St Lucia,All
2021-01-17,54,St Lucia,All
2021-01-24,51,St Lucia,All
2021-01-31,49,St Lucia,All
2021-02-07,83,St Lucia,All
2021-02-14,57,St Lucia,All
2021-02-21,58,St Lucia,All
2021-02-28,51,St Lucia,All
2021-03-07,49,St Lucia,All
2021-03-14,56,St Lucia,All
2021-03-21,53,St Lucia,All
2021-03-28,54,St Lucia,All
2021-04-04,59,St Lucia,All
2021-04-11,62,St Lucia,All
2021-04-18,57,St Lucia,All
2021-04-25,61,St Lucia,All
2021-05-02,98,St Lucia,All
2021-05-09,100,St Lucia,All
2021-05-16,59,St Lucia,All
2021-05-23,58,St Lucia,All
2021-05-30,64,St Lucia,All
2021-06-06,63,St Lucia,All
2021-06-13,63,St Lucia,All
2021-06-20,63,St Lucia,All
2021-06-27,67,St Lucia,All
2021-07-04,70,St Lucia,All
2021-07-11,72,St Lucia,All
2021-07-18,66,St Lucia,All
2021-07-25,71,St Lucia,All
2021-08-01,66,St Lucia,All
2021-08-08,64,St Lucia,All
2021-08-15,60,St Lucia,All
2021-08-22,65,St Lucia,All
2021-08-29,63,St Lucia,All
2021-09-05,59,St Lucia,All
2021-09-12,63,St Lucia,All
2021-09-19,62,St Lucia,All
2021-09-26,55,St Lucia,All
2021-10-03,61,St Lucia,All
2021-10-10,69,St Lucia,All
2021-10-17,61,St Lucia,All
2021-10-24,62,St Lucia,All
